1660577790000,24165.0,24165.0,24163.0,24164.0,2619.3791
1660577805000,24164.0,24170.0,24164.0,24167.0,0.0
1660577820000,24167.0,24167.0,24163.0,24163.0,45.9173
1660577835000,24163.0,24164.0,24159.0,24164.0,3672.624
1660577850000,24164.0,24167.0,24164.0,24167.0,0.0
1660577865000,24167.0,24168.0,24167.0,24168.0,65.2522
1660577880000,24168.0,24168.0,24168.0,24168.0,58.0032
1660577895000,24168.0,24172.0,24168.0,24172.0,21.7512
1660577910000,24172.0,24176.0,24172.0,24174.0,0.0
1660577925000,24174.0,24175.0,24171.0,24171.0,309.3962
1660577940000,24171.0,24171.0,24171.0,24171.0,0.0
1660577955000,24171.0,24171.0,24170.0,24170.0,79.762
1660577970000,24170.0,24171.0,24170.0,24171.0,0.0
1660577985000,24171.0,24171.0,24171.0,24171.0,29.0052
1660578000000,24171.0,24171.0,24167.0,24167.0,38.6722
1660578015000,24167.0,24167.0,24161.0,24161.0,4881.532
1660578030000,24161.0,24161.0,24161.0,24161.0,0.0
1660578045000,24161.0,24161.0,24158.0,24161.0,48.322
1660578060000,24161.0,24161.0,24152.0,24152.0,77.3064
1660578075000,24152.0,24154.0,24152.0,24154.0,0.0
1660578090000,24154.0,24155.0,24151.0,24151.0,33.8156
1660578105000,24151.0,24153.0,24151.0,24152.0,0.0
1660578120000,24152.0,24156.0,24152.0,24156.0,28.9824
1660578135000,24156.0,24156.0,24150.0,24150.0,326.106
1660578150000,24150.0,24150.0,24145.0,24145.0,38.6384
1660578165000,24145.0,24149.0,24145.0,24148.0,0.0
1660578180000,24148.0,24155.0,24148.0,24152.0,55.5409
1660578195000,24152.0,24163.0,24152.0,24163.0,1499.8392
1660578210000,24163.0,24166.0,24163.0,24163.0,43.4955
1660578225000,24163.0,24165.0,24163.0,24165.0,2.4165
1660578240000,24165.0,24172.0,24165.0,24172.0,48.3304
1660578255000,24172.0,24183.0,24172.0,24182.0,0.0
1660578270000,24183.0,24188.0,24181.0,24183.0,26.5994
1660578285000,24183.0,24183.0,24179.0,24179.0,340.9778
1660578300000,24179.0,24189.0,24179.0,24189.0,2.4179
1660578315000,24189.0,24193.0,24185.0,24192.0,40488.2804
1660578330000,24192.0,24194.0,24192.0,24192.0,0.0
1660578345000,24192.0,24193.0,24188.0,24189.0,77.4158
1660578360000,24189.0,24190.0,24181.0,24183.0,578.0996
1660578375000,24183.0,24185.0,24178.0,24178.0,9.6732
1660578390000,24178.0,24182.0,24178.0,24178.0,24.182
1660578405000,24178.0,24178.0,24163.0,24163.0,8474.7105
1660578420000,24163.0,24173.0,24163.0,24173.0,1225.3683
1660578435000,24173.0,24176.0,24173.0,24176.0,7.2523
1660578450000,24176.0,24181.0,24176.0,24181.0,33.8478
1660578465000,24181.0,24190.0,24181.0,24190.0,4.8364
1660578480000,24190.0,24199.0,24190.0,24199.0,6049.9194
1660578495000,24199.0,24200.0,24195.0,24195.0,26.619
1660578510000,24195.0,24197.0,24195.0,24196.0,4159.2924
1660578525000,24196.0,24199.0,24195.0,24199.0,31.4547
1660578540000,24199.0,24200.0,24199.0,24200.0,0.0
1660578555000,24200.0,24201.0,24198.0,24201.0,696.905
1660578570000,24203.0,24210.0,24203.0,24210.0,9682.5545
1660578585000,24210.0,24212.0,24208.0,24212.0,4866.4093
1660578600000,24212.0,24213.0,24202.0,24207.0,29.0545
1660578615000,24207.0,24209.0,24207.0,24207.0,0.0
1660578630000,24207.0,24207.0,24205.0,24205.0,38.7312
1660578645000,24205.0,24206.0,24205.0,24206.0,0.0
1660578660000,24206.0,24219.0,24206.0,24216.0,150.1303
1660578675000,24216.0,24216.0,24214.0,24214.0,208.2464
1660578690000,24214.0,24216.0,24205.0,24205.0,21.7939
1660578705000,24205.0,24211.0,24205.0,24208.0,2.4209
1660578720000,24208.0,24210.0,24208.0,24208.0,53.2594
1660578735000,24208.0,24214.0,24208.0,24214.0,0.0
1660578750000,24214.0,24214.0,24199.0,24203.0,70.2115
1660578765000,24203.0,24203.0,24203.0,24203.0,0.0
1660578780000,24203.0,24203.0,24188.0,24189.0,3261.8403
1660578795000,24189.0,24198.0,24188.0,24196.0,38.7008
1660578810000,24196.0,24204.0,24196.0,24204.0,9.6814
1660578825000,24204.0,24212.0,24204.0,24212.0,157.3368
1660578840000,24212.0,24228.0,24212.0,24228.0,135616.4721
1660578855000,24227.0,24240.0,24223.0,24240.0,99951.3881
1660578870000,24240.0,24253.0,24240.0,24250.0,2586.9514
